Brand,ID,Type,Branch Name,Town,Postcode,Lat,Long,MonOp,MonCls,TueOp,TueCls,WedOp,WedCls,ThuOp,ThuCls,FriOp,FriCls,SatOp,SatCls,SunOp,SunCls
Lloyds Bank,30636400,Physical,York,York,YO1 9UP,53.958421,-1.079924,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,77713100,Physical,Harrogate,Harrogate,HG1 1PQ,53.99315,-1.541586,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,30128600,Physical,Driffield,Driffield,YO25 6AH,54.005187,-0.439694,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,77261300,Physical,Lancaster,Lancaster,LA1 1JH,54.048626,-2.801983,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77260400,Physical,Barrow-In-Furness,Barrow-in-Furness,LA14 1JH,54.113261,-3.225219,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,77561400,Physical,Ulverston,Ulverston,LA12 7HR,54.195855,-3.093672,09:00,15:00,09:00,15:00,,,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30974300,Physical,Scarborough,Scarborough,YO11 2YY,54.282671,-0.398934,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,77561000,Physical,Kendal,Kendal,LA9 4AG,54.327718,-2.746685,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30844300,Physical,Darlington,Darlington,DL1 1TL,54.526459,-1.554563,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,13:00,,
Lloyds Bank,30981300,Physical,Stockton-on-Tees,Stockton-on-Tees,TS18 1SG,54.565068,-1.312459,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77714300,Physical,Middlesbrough,Middlesbrough,TS1 5BU,54.574984,-1.237361,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,77560700,Physical,Workington,Workington,CA14 2AD,54.643648,-3.547308,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,77201100,Physical,Bishop Auckland,Bishop Auckland,DL14 7EG,54.664422,-1.674804,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30994700,Physical,Hartlepool,Hartlepool,TS26 9DD,54.683346,-1.216754,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77204000,Physical,Spennymoor,Spennymoor,DL16 6QF,54.70049,-1.599581,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77291400,Physical,Peterlee,Peterlee,SR8 1AW,54.759114,-1.333123,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,13:00,,
Lloyds Bank,77202100,Physical,Durham,Durham,DH1 3NL,54.776827,-1.576394,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,15:00,,
Lloyds Bank,77290800,Physical,Seaham,Seaham,SR7 7SD,54.837392,-1.339367,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,77291300,Physical,Houghton le Spring,Houghton le Spring,DH4 4AP,54.843815,-1.471336,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30847300,Physical,Consett,Consett,DH8 5AE,54.851793,-1.831474,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,13:00,,
Lloyds Bank,77201400,Physical,Chester-le-Street,Chester-le-Street,DH3 3AJ,54.855918,-1.574086,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77204300,Physical,Stanley (County Durham),Stanley,DH9 0SZ,54.869933,-1.699486,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77560100,Physical,Carlisle,Carlisle,CA3 8DB,54.893177,-2.93288,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,
Lloyds Bank,77291800,Physical,Washington,Washington,NE38 7SA,54.900096,-1.532724,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,13:00,,
Lloyds Bank,30983400,Physical,Sunderland,Sunderland,SR1 1SF,54.906505,-1.382055,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,77203900,Physical,Prudhoe,Prudhoe,NE42 5HN,54.96145,-1.848736,09:00,15:00,09:00,15:00,,,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30934300,Physical,Gateshead,Gateshead,NE8 1BF,54.962667,-1.60208,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,13:00,,
Lloyds Bank,77201200,Physical,Blaydon-on-Tyne,Blaydon-on-Tyne,NE21 5BY,54.965029,-1.712318,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,30941900,Physical,Hexham,Hexham,NE46 1PA,54.970447,-2.100881,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30937100,Physical,Newcastle-upon-Tyne,None,NE1 6AG,54.973228,-1.612199,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,77202700,Physical,Heaton,Heaton,NE6 1HN,54.977571,-1.578911,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77204900,Physical,Wallsend,Wallsend,NE28 8PJ,54.991378,-1.531518,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,30978900,Physical,South Shields,South Shields,NE33 1DT,54.997629,-1.436342,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30935500,Physical,Gosforth,Gosforth,NE3 1JZ,55.004953,-1.619855,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30961500,Physical,North Shields,North Shields,NE29 0AU,55.009498,-1.448406,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,77205100,Physical,Whitley Bay,Whitley Bay,NE26 2SY,55.042104,-1.444173,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30125700,Physical,Cramlington,Cramlington,NE23 6QR,55.085388,-1.58807,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,77201300,Physical,Blyth,Blyth,NE24 1BW,55.126592,-1.509806,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77200600,Physical,Ashington,Ashington,NE63 9UZ,55.183417,-1.569599,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,13:00,,
Lloyds Bank,30901300,Physical,Alnwick,Alnwick,NE66 1TD,55.413292,-1.705061,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30908800,Physical,Blackheath, Birmingham,B65 0EB,52.475844,-2.041726,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
